unique_id,metric,AutoTiDE,AutoBiTCN,AutoDeepNPTS,AutoLSTM,AutoNHITS,AutoTFT,AutoMLP,AutoNBEATSx,best_model
OT_w1501_exogenous_process_rollcov_inverted,mae,0.1964335952822511,0.19813658570461115,0.19814980729984155,0.21777427111658482,0.21498277143948785,0.2077148279206647,0.20266030593881626,0.20626637705180909,AutoTiDE
OT_w501_exogenous_process_dtw,mae,0.1964335952822511,0.198251095038928,0.19829207625305234,0.21777332426822815,0.21456094059203507,0.20768228100598796,0.2028256429778179,0.20611019769886202,AutoTiDE
OT_w501_exogenous_process_dtw_inverted,mae,0.1964335952822511,0.198251095038928,0.19829207625305234,0.21777332426822815,0.21456094059203507,0.20768228100598796,0.2028256429778179,0.20611019769886202,AutoTiDE
OT_w501_exogenous_process_entropy,mae,0.1964335952822511,0.19828870638802076,0.19795969581672224,0.21777261334508277,0.21573290012006738,0.20804472747551878,0.20273321473894929,0.20622002782126944,AutoTiDE
OT_w501_exogenous_process_entropy_inverted,mae,0.1964335952822511,0.19828870638802076,0.19795969581672224,0.21777261334508277,0.21573290012006738,0.20804472747551878,0.20273321473894929,0.20622002782126944,AutoTiDE
OT_w501_exogenous_process_farm,mae,0.1964335952822511,0.1982431288273788,0.1978830809085017,0.21777369072104188,0.21529141531145068,0.20783236790855994,0.20256847227077232,0.20578711675487243,AutoTiDE
OT_w501_exogenous_process_mutual_info,mae,0.1964335952822511,0.19827390186577787,0.19905747001020038,0.21777263938917701,0.21431440860249193,0.2063548083711061,0.20164924971715104,0.20750291504066296,AutoTiDE
OT_w501_exogenous_process_mutual_info_inverted,mae,0.1964335952822511,0.19827390186577787,0.19905747001020038,0.21777263938917701,0.21431440860249193,0.2063548083711061,0.20164924971715104,0.20750291504066296,AutoTiDE
OT_w501_exogenous_process_rollcorr,mae,0.1964335952822511,0.1980354965796903,0.19743931254858063,0.21778408308882094,0.21471360394275507,0.20826203622346243,0.20208949446467517,0.20634720900807085,AutoTiDE
OT_w501_exogenous_process_rollcorr_inverted,mae,0.1964335952822511,0.1980354965796903,0.19743931254858063,0.21778408308882094,0.21471360394275507,0.20826203622346243,0.20208949446467517,0.20634720900807085,AutoTiDE
OT_w501_exogenous_process_rollcov,mae,0.1964335952822511,0.19814431152631942,0.19780239916265663,0.21777461269840337,0.2151558290190378,0.20792193512225274,0.20255337687286645,0.20609015660279806,AutoTiDE
OT_w501_exogenous_process_rollcov_inverted,mae,0.1964335952822511,0.19814431152631942,0.19780239916265663,0.21777461269840337,0.2151558290190378,0.20792193512225274,0.20255337687286645,0.20609015660279806,AutoTiDE
OT_w751_exogenous_process_dtw,mae,0.1964335952822511,0.19830403968747337,0.19825167621176076,0.21777208129159287,0.21486480632164828,0.20747569201244773,0.20277659773722598,0.20602348979134116,AutoTiDE
OT_w751_exogenous_process_dtw_inverted,mae,0.1964335952822511,0.19830403968747337,0.19825167621176076,0.21777208129159287,0.21486480632164828,0.20747569201244773,0.20277659773722598,0.20602348979134116,AutoTiDE
OT_w751_exogenous_process_entropy,mae,0.1964335952822511,0.19822292018121412,0.19825546031816543,0.21777674449303686,0.21557019093385765,0.207814114216712,0.2025894550692564,0.20657032068097775,AutoTiDE
OT_w751_exogenous_process_entropy_inverted,mae,0.1964335952822511,0.19822292018121412,0.19825546031816543,0.21777674449303686,0.21557019093385765,0.207814114216712,0.2025894550692564,0.20657032068097775,AutoTiDE
OT_w751_exogenous_process_farm,mae,0.1964335952822511,0.19834671499402598,0.19804239090955766,0.21777288159105346,0.2153291294755764,0.207974694070876,0.20264134552257995,0.20587958370006382,AutoTiDE
OT_w751_exogenous_process_mutual_info,mae,0.1964335952822511,0.19746337380332823,0.1985611592696615,0.21775859910053258,0.21291077210346107,0.20621362967157214,0.2018556912278882,0.20600834767740298,AutoTiDE
OT_w751_exogenous_process_mutual_info_inverted,mae,0.1964335952822511,0.19746337380332823,0.1985611592696615,0.21775859910053258,0.21291077210346107,0.20621362967157214,0.2018556912278882,0.20600834767740298,AutoTiDE
OT_w751_exogenous_process_rollcorr,mae,0.1964335952822511,0.1980950088389615,0.197845705315783,0.217779094731671,0.21493806389435371,0.2082475595635495,0.20249542242844482,0.20653472050991356,AutoTiDE
OT_w751_exogenous_process_rollcorr_inverted,mae,0.1964335952822511,0.1980950088389615,0.197845705315783,0.217779094731671,0.21493806389435371,0.2082475595635495,0.20249542242844482,0.20653472050991356,AutoTiDE
OT_w751_exogenous_process_rollcov,mae,0.1964335952822511,0.19812740347876914,0.1980427429730338,0.2177753632273384,0.2149766079068473,0.2077768983635357,0.2026387112701746,0.20603224480671498,AutoTiDE
OT_w751_exogenous_process_rollcov_inverted,mae,0.1964335952822511,0.19812740347876914,0.1980427429730338,0.2177753632273384,0.2149766079068473,0.2077768983635357,0.2026387112701746,0.20603224480671498,AutoTiDE
OT_raw,rmse,0.2603793852040015,0.2612106204373967,0.2627248542313521,0.2825791910137467,0.28253010963830005,0.2756593728456145,0.264039015277445,0.2717421162587479,AutoTiDE
OT_w1001_exogenous_process_dtw,rmse,0.2603793852040015,0.2612624989389243,0.262910272612063,0.28257954461644824,0.28216583293772385,0.2756343976803326,0.26409729299489615,0.2717369302948339,AutoTiDE
OT_w1001_exogenous_process_dtw_inverted,rmse,0.2603793852040015,0.2612624989389243,0.262910272612063,0.28257954461644824,0.28216583293772385,0.2756343976803326,0.26409729299489615,0.2717369302948339,AutoTiDE
OT_w1001_exogenous_process_entropy,rmse,0.2603793852040015,0.2613158383292487,0.2631636666403352,0.2825795490963944,0.28126799355161125,0.2759218811016074,0.2644072345611302,0.27236500836888505,AutoTiDE
OT_w1001_exogenous_process_entropy_inverted,rmse,0.2603793852040015,0.2613158383292487,0.2631636666403352,0.2825795490963944,0.28126799355161125,0.2759218811016074,0.2644072345611302,0.27236500836888505,AutoTiDE
OT_w1001_exogenous_process_farm,rmse,0.2603793852040015,0.2611957745912177,0.26261987650701485,0.28257867161364797,0.28265933856222974,0.27592075239491415,0.2640474620418066,0.27190445000859864,AutoTiDE
OT_w1001_exogenous_process_mutual_info,rmse,0.2603793852040015,0.261018252135592,0.2634333891713741,0.282574501237978,0.28009123035034755,0.2748939626953695,0.2639192861919922,0.2720737693338905,AutoTiDE
OT_w1001_exogenous_process_mutual_info_inverted,rmse,0.2603793852040015,0.261018252135592,0.2634333891713741,0.282574501237978,0.28009123035034755,0.2748939626953695,0.2639192861919922,0.2720737693338905,AutoTiDE
OT_w1001_exogenous_process_rollcorr,rmse,0.2603793852040015,0.26123207534080795,0.2624985972418179,0.28258421771119646,0.28116285760448345,0.2763387058200454,0.2639450025795929,0.27201491298056524,AutoTiDE
OT_w1001_exogenous_process_rollcorr_inverted,rmse,0.2603793852040015,0.26123207534080795,0.2624985972418179,0.28258421771119646,0.28116285760448345,0.2763387058200454,0.2639450025795929,0.27201491298056524,AutoTiDE
OT_w1001_exogenous_process_rollcov,rmse,0.2603793852040015,0.26121689168433554,0.2626272240243258,0.2825796367169399,0.2822133352870503,0.2758020728290766,0.2640676471952799,0.2719762635552415,AutoTiDE
OT_w1001_exogenous_process_rollcov_inverted,rmse,0.2603793852040015,0.26121689168433554,0.2626272240243258,0.2825796367169399,0.2822133352870503,0.2758020728290766,0.2640676471952799,0.2719762635552415,AutoTiDE
OT_w1251_exogenous_process_dtw,rmse,0.2603793852040015,0.26127196025095056,0.2630754285000703,0.2825788435721918,0.28166606905682573,0.27537015877869003,0.26418332800846206,0.2716192152217899,AutoTiDE
OT_w1251_exogenous_process_dtw_inverted,rmse,0.2603793852040015,0.26127196025095056,0.2630754285000703,0.2825788435721918,0.28166606905682573,0.27537015877869003,0.26418332800846206,0.2716192152217899,AutoTiDE
OT_w1251_exogenous_process_entropy,rmse,0.2603793852040015,0.2610652047603703,0.2626405528130198,0.2825777619545935,0.2816441851446396,0.2752565241441941,0.2639424143489862,0.27223506791035657,AutoTiDE
OT_w1251_exogenous_process_entropy_inverted,rmse,0.2603793852040015,0.2610652047603703,0.2626405528130198,0.2825777619545935,0.2816441851446396,0.2752565241441941,0.2639424143489862,0.27223506791035657,AutoTiDE
OT_w1251_exogenous_process_farm,rmse,0.2603793852040015,0.2612056405813753,0.26270846204088943,0.28258081789801354,0.28257809289345504,0.2756642768727711,0.2640593126848314,0.272029787689648,AutoTiDE
OT_w1251_exogenous_process_mutual_info,rmse,0.2603793852040015,0.2608631747247427,0.2640832083840148,0.28256476694180693,0.28212895104402386,0.2742835318853746,0.2636701263461494,0.27232484809906704,AutoTiDE
OT_w1251_exogenous_process_mutual_info_inverted,rmse,0.2603793852040015,0.2608631747247427,0.2640832083840148,0.28256476694180693,0.28212895104402386,0.2742835318853746,0.2636701263461494,0.27232484809906704,AutoTiDE
OT_w1251_exogenous_process_rollcorr,rmse,0.2603793852040015,0.2612368305805421,0.26219393120963064,0.2825823296660157,0.28235417947289254,0.2762899423303791,0.2641598105164383,0.2719439862776643,AutoTiDE
OT_w1251_exogenous_process_rollcorr_inverted,rmse,0.2603793852040015,0.2612368305805421,0.26219393120963064,0.2825823296660157,0.28235417947289254,0.2762899423303791,0.2641598105164383,0.2719439862776643,AutoTiDE
OT_w1251_exogenous_process_rollcov,rmse,0.2603793852040015,0.26119013781764183,0.26252417968688907,0.28257983860996705,0.2826302258165767,0.2756926273387088,0.26410609893124015,0.2719357102649786,AutoTiDE
OT_w1251_exogenous_process_rollcov_inverted,rmse,0.2603793852040015,0.26119013781764183,0.26252417968688907,0.28257983860996705,0.2826302258165767,0.2756926273387088,0.26410609893124015,0.2719357102649786,AutoTiDE
OT_w1501_exogenous_process_dtw,rmse,0.2603793852040015,0.26126689413432774,0.26314411679397237,0.28257793686379845,0.2815490614237341,0.27513219638809494,0.2641891076780878,0.2717406979375282,AutoTiDE
OT_w1501_exogenous_process_dtw_inverted,rmse,0.2603793852040015,0.26126689413432774,0.26314411679397237,0.28257793686379845,0.2815490614237341,0.27513219638809494,0.2641891076780878,0.2717406979375282,AutoTiDE
OT_w1501_exogenous_process_entropy,rmse,0.2603793852040015,0.261074452747649,0.2628242531451198,0.28257766315162536,0.2820672221232855,0.2758025934839587,0.2641124558270386,0.2719571251569813,AutoTiDE
OT_w1501_exogenous_process_entropy_inverted,rmse,0.2603793852040015,0.261074452747649,0.2628242531451198,0.28257766315162536,0.2820672221232855,0.2758025934839587,0.2641124558270386,0.2719571251569813,AutoTiDE
OT_w1501_exogenous_process_farm,rmse,0.2603793852040015,0.26120471022251424,0.26297487282441806,0.28257912082337655,0.2827244119868775,0.2756991410992455,0.26410251714580446,0.272044293843507,AutoTiDE
OT_w1501_exogenous_process_mutual_info,rmse,0.2603793852040015,0.2609292259160696,0.26315311616150383,0.28256984856284767,0.2808856532051961,0.27417056691032915,0.26322424144182704,0.2709274538367013,AutoTiDE
OT_w1501_exogenous_process_mutual_info_inverted,rmse,0.2603793852040015,0.2609292259160696,0.26315311616150383,0.28256984856284767,0.2808856532051961,0.27417056691032915,0.26322424144182704,0.2709274538367013,AutoTiDE
OT_w1501_exogenous_process_rollcorr,rmse,0.2603793852040015,0.2610027029081474,0.26279267740607914,0.2825805479854669,0.2820161829823035,0.2757885119285766,0.2639397513492312,0.27219972328761366,AutoTiDE
OT_w1501_exogenous_process_rollcorr_inverted,rmse,0.2603793852040015,0.2610027029081474,0.26279267740607914,0.2825805479854669,0.2820161829823035,0.2757885119285766,0.2639397513492312,0.27219972328761366,AutoTiDE
OT_w1501_exogenous_process_rollcov,rmse,0.2603793852040015,0.26109075893289685,0.2627416145694932,0.28258026444922124,0.2824799637270056,0.27553339850469605,0.2640222672095584,0.27206741088927716,AutoTiDE
OT_w1501_exogenous_process_rollcov_inverted,rmse,0.2603793852040015,0.26109075893289685,0.2627416145694932,0.28258026444922124,0.2824799637270056,0.27553339850469605,0.2640222672095584,0.27206741088927716,AutoTiDE
OT_w501_exogenous_process_dtw,rmse,0.2603793852040015,0.2612160132545182,0.2630174958727444,0.28258036883303755,0.2817926293711055,0.2757270919041021,0.26432890174670387,0.2719890341805336,AutoTiDE
OT_w501_exogenous_process_dtw_inverted,rmse,0.2603793852040015,0.2612160132545182,0.2630174958727444,0.28258036883303755,0.2817926293711055,0.2757270919041021,0.26432890174670387,0.2719890341805336,AutoTiDE
OT_w501_exogenous_process_entropy,rmse,0.2603793852040015,0.2612196990715097,0.2626515611860941,0.28257833609468413,0.2830808830195926,0.27602898824794253,0.26415931437337353,0.27217581362095455,AutoTiDE
OT_w501_exogenous_process_entropy_inverted,rmse,0.2603793852040015,0.2612196990715097,0.2626515611860941,0.28257833609468413,0.2830808830195926,0.27602898824794253,0.26415931437337353,0.27217581362095455,AutoTiDE
OT_w501_exogenous_process_farm,rmse,0.2603793852040015,0.261193264262687,0.26254372874678206,0.2825792963784591,0.2826676704981027,0.2756675137099388,0.2639288963011417,0.2715799088819266,AutoTiDE
OT_w501_exogenous_process_mutual_info,rmse,0.2603793852040015,0.2613757551106765,0.2640483411122534,0.28258872986001016,0.2814924779045904,0.27380643931066084,0.2634067751165834,0.27392837069605036,AutoTiDE
