,unique_id,metric,AutoLSTM,AutoNHITS,AutoTFT,AutoMLP,AutoNBEATSx,AutoTiDE,AutoBiTCN,AutoDeepNPTS,best_model
0,OT_exogenous_FARM_shaped,mse,0.024846932074658504,0.01283029471947997,0.013755692453705884,0.01409051196830976,0.01905238700015797,0.014634229075409521,0.013513997538866623,0.013331071246748314,AutoNHITS
1,OT_raw,mse,0.02454407205954682,0.013746312794202157,0.013509047787129896,0.013368890477597154,0.012942239227119309,0.014634229074493351,0.01337854529263943,0.013331102363110706,AutoNBEATSx
2,OT_exogenous_FARM_shaped,mae,0.12401780821271191,0.08137811499387076,0.08412767977767825,0.08417323508308526,0.08523803801246231,0.08684429171949487,0.086182456751851,0.08111933764785463,AutoDeepNPTS
3,OT_raw,mae,0.12266720846512513,0.08477617051135569,0.08305958994628729,0.08240053849407637,0.08160187376693141,0.08684429170693277,0.08612693543395278,0.08111948660785771,AutoDeepNPTS
4,OT_exogenous_FARM_shaped,rmse,0.157629096535692,0.11327089087439883,0.11728466418805948,0.11870346232654615,0.13803038433677553,0.12097201773720037,0.11624972059694003,0.11546025830019745,AutoNHITS
5,OT_raw,rmse,0.1566654781997196,0.11724467064307084,0.11622842934123259,0.11562391827644121,0.1137639627787258,0.12097201773341366,0.1156656616833165,0.11546039304935136,AutoNBEATSx
6,OT_exogenous_FARM_shaped,mape,0.07945182017998104,0.05124930173592926,0.05331879119367991,0.052870299499644786,0.05368824281828659,0.05462341870346795,0.054693855367433715,0.05116075407139285,AutoDeepNPTS
7,OT_raw,mape,0.07841642942546177,0.053407692828279875,0.05270401462886727,0.0516589904297168,0.0515375922708107,0.05462341869633199,0.05460870717301065,0.051160844908723434,AutoDeepNPTS
