,unique_id,metric,AutoLSTM,AutoNHITS,AutoTFT,AutoMLP,AutoNBEATSx,AutoTiDE,AutoBiTCN,AutoDeepNPTS,best_model
0,OT_exogenous_FARM_shaped,mse,0.1160612111924802,0.3146054045299646,0.3691961054161725,1.5501984425571156,0.2609604535783479,0.12438199445670155,0.2584069464736993,0.11764878435836677,AutoLSTM
1,OT_raw,mse,0.10096425198360878,0.4595336625473329,0.3430480569112952,0.09710955653289324,0.37817053587078275,0.1243819945596271,0.25333334582348827,0.11645665534692083,AutoMLP
2,OT_exogenous_FARM_shaped,mae,0.2730697466973561,0.4145858288901649,0.40602529315129904,0.305729150608893,0.3776181914797554,0.27244443485852576,0.36123261059534545,0.2560982475212202,AutoDeepNPTS
3,OT_raw,mae,0.24852333787363973,0.5168030502737547,0.39365092987399486,0.23673521109364754,0.47135442557666224,0.27244443498665916,0.3588294379181378,0.25469803700876553,AutoMLP
4,OT_exogenous_FARM_shaped,rmse,0.34067757659182707,0.5608969642723738,0.607615096435377,1.2450696536969792,0.5108428854142415,0.3526783158300231,0.5083374336734403,0.34299968565345185,AutoLSTM
5,OT_raw,rmse,0.31774872459792625,0.6778891226058528,0.5857030449906293,0.3116240628271399,0.6149557186259696,0.352678315975943,0.5033223080924273,0.3412574619651867,AutoMLP
6,OT_exogenous_FARM_shaped,mape,0.2085206469953052,0.3070556725589517,0.31530160777148264,0.23092483217521584,0.2892473808426496,0.21907032437552657,0.2793353512761169,0.21062525252101438,AutoLSTM
7,OT_raw,mape,0.19363763052163105,0.3667414458455516,0.3076259859299921,0.18752002503975856,0.34044939768230226,0.21907032441480997,0.27761972157758547,0.20959941351033406,AutoMLP
